timestamp,value
2021-07-14 21:50:42,15
2021-07-14 22:20:42,14.7
2021-07-14 22:50:42,14.6
2021-07-14 23:20:42,15.4
2021-07-14 23:50:42,15.7
2021-07-15 00:20:42,15.5
2021-07-15 00:50:42,15.4
2021-07-15 01:20:42,15.3
2021-07-15 01:50:42,15.3
2021-07-15 02:20:42,15.3
2021-07-15 02:50:42,15.3
2021-07-15 03:20:42,15.4
2021-07-15 03:50:42,15.5
2021-07-15 04:20:42,15.5
2021-07-15 04:50:42,15.6
2021-07-15 05:20:42,15.6
2021-07-15 05:50:42,15.7
2021-07-15 06:20:42,15.7
2021-07-15 06:50:42,15.7
2021-07-15 07:20:42,15.8
2021-07-15 07:50:42,15.8
2021-07-15 08:20:42,15.9
2021-07-15 08:50:42,16
2021-07-15 09:20:42,16.1
2021-07-15 09:50:42,16.2
2021-07-15 10:20:42,16.3
2021-07-15 10:50:42,16.4
2021-07-15 11:20:42,16.5
2021-07-15 11:50:42,16.5
2021-07-15 12:20:42,16.5
2021-07-15 12:50:42,16.6
2021-07-15 13:20:42,16.7
2021-07-15 13:50:42,16.8
2021-07-15 14:20:42,16.8
2021-07-15 14:50:42,16.9
2021-07-15 15:20:42,16.9
2021-07-15 15:50:42,16.9
2021-07-15 16:20:42,16.9
2021-07-15 16:50:42,16.8
2021-07-15 17:20:42,16.7
2021-07-15 17:50:42,16.7
2021-07-15 18:20:42,16.7
2021-07-15 18:50:42,16.7
2021-07-15 19:20:42,16.8
2021-07-15 19:50:42,16.6
2021-07-15 20:20:42,16.4
2021-07-15 20:50:42,17.7
2021-07-15 21:20:42,18.4
2021-07-15 21:50:42,18.9
2021-07-15 22:20:42,18.6
2021-07-15 22:50:42,18.5
2021-07-15 23:20:42,18.3
2021-07-15 23:50:42,18.2
2021-07-16 00:20:42,18.1
2021-07-16 00:50:42,18.1
2021-07-16 01:20:42,18
2021-07-16 01:50:42,18
2021-07-16 02:20:42,18
2021-07-16 02:50:42,18
2021-07-16 03:20:42,18
2021-07-16 03:50:42,18
2021-07-16 04:20:42,17.9
2021-07-16 04:50:42,17.9
2021-07-16 05:20:42,17.7
2021-07-16 05:50:42,17.5
2021-07-16 06:20:42,17.2
2021-07-16 06:50:42,16.9
2021-07-16 07:20:42,17.4
2021-07-16 07:50:42,17.5
2021-07-16 08:20:42,17.2
2021-07-16 08:50:42,16.8
2021-07-16 09:20:42,16.4
2021-07-16 09:50:42,16.1
2021-07-16 10:20:42,15.7
2021-07-16 10:50:42,16.2
2021-07-16 11:20:42,16.3
2021-07-16 11:50:42,16.2
2021-07-16 12:20:42,15.9
2021-07-16 12:50:42,15.6
2021-07-16 13:20:42,15.2
2021-07-16 13:50:42,14.9
2021-07-16 14:20:42,14.7
2021-07-16 14:50:42,14.6
2021-07-16 15:20:42,14.6
2021-07-16 15:50:42,14.6
2021-07-16 16:20:42,14.7
2021-07-16 16:50:42,14.8
2021-07-16 17:20:42,14.9
2021-07-16 17:50:42,15
2021-07-16 18:20:42,14.9
2021-07-16 18:50:42,14.7
2021-07-16 19:20:42,14.5
2021-07-16 19:50:42,14.3
2021-07-16 20:20:42,14.2
2021-07-16 20:50:42,14.1
2021-07-16 21:20:42,13.9
2021-07-16 21:50:42,13.8
2021-07-16 22:20:42,13.5
2021-07-16 22:50:42,14.5
2021-07-16 23:20:42,15.3
2021-07-16 23:50:42,16.2
2021-07-17 00:20:42,16.1
2021-07-17 00:50:42,16
2021-07-17 01:20:42,16
2021-07-17 01:50:42,16
2021-07-17 02:20:42,16
2021-07-17 02:50:42,16.1
2021-07-17 03:20:42,16.1
2021-07-17 03:50:42,16.2
2021-07-17 04:20:42,16.3
2021-07-17 04:50:42,16.3
2021-07-17 05:20:42,16.4
2021-07-17 05:50:42,16.4
2021-07-17 06:20:42,16.5
2021-07-17 06:50:42,16.6
2021-07-17 07:20:42,16.5
2021-07-17 07:50:42,16.5
2021-07-17 08:20:42,16.4
2021-07-17 08:50:42,16.4
2021-07-17 09:20:42,16.3
2021-07-17 09:50:42,16.1
2021-07-17 10:20:42,16
2021-07-17 10:50:42,15.9
2021-07-17 11:20:42,15.8
2021-07-17 11:50:42,15.7
2021-07-17 12:20:42,15.6
2021-07-17 13:04:56,15.4
2021-07-17 13:34:56,15.6
2021-07-17 14:04:56,15.6
2021-07-17 14:34:56,15.7
2021-07-17 15:04:56,15.8
2021-07-17 15:34:56,16
2021-07-17 16:04:56,16.3
2021-07-17 16:34:56,16.5
2021-07-17 17:04:56,16.7
2021-07-17 17:34:56,17
2021-07-17 18:04:56,17.3
2021-07-17 18:34:56,17.5
2021-07-17 19:04:56,17.7
2021-07-17 19:34:56,17.9
2021-07-17 20:04:56,18.1
2021-07-17 20:34:56,18.3
2021-07-17 21:04:56,18.5
2021-07-17 21:34:56,18.6
2021-07-17 22:04:56,18.8
2021-07-17 22:34:56,19
2021-07-17 23:04:56,19.1
2021-07-17 23:34:56,19.2
2021-07-18 00:04:56,19.3
2021-07-18 00:34:56,19.4
2021-07-18 01:04:56,19.5
2021-07-18 01:34:56,19.6
2021-07-18 02:04:56,19.7
2021-07-18 02:34:56,19.8
2021-07-18 03:04:56,19.9
2021-07-18 03:34:56,19.9
2021-07-18 04:04:56,20
2021-07-18 04:34:56,20.1
2021-07-18 05:04:56,20.1
2021-07-18 05:34:56,20.2
2021-07-18 06:04:56,20.3
2021-07-18 06:34:56,20.4
2021-07-18 07:04:56,20.4
2021-07-18 07:34:56,20.5
2021-07-18 08:04:56,20.5
2021-07-18 08:34:56,20.6
2021-07-18 09:04:56,20.7
2021-07-18 09:34:56,20.8
2021-07-18 10:04:56,20.9
2021-07-18 10:34:56,21
2021-07-18 11:04:56,21.1
2021-07-18 11:34:56,21.2
2021-07-18 12:04:56,21.3
2021-07-18 12:34:56,21.4
2021-07-18 13:04:56,21.5
2021-07-18 13:34:56,21.6
2021-07-18 14:04:56,21.7
2021-07-18 14:34:56,21.9
2021-07-18 15:04:56,22
2021-07-18 15:34:56,22.2
2021-07-18 16:04:56,22.4
2021-07-18 16:34:56,22.5
2021-07-18 17:04:56,22.7
2021-07-18 17:34:56,22.8
2021-07-18 18:04:56,22.9
2021-07-18 18:34:56,23
2021-07-18 19:04:56,23.1
2021-07-18 19:34:56,23.2
2021-07-18 20:04:56,23.3
2021-07-18 20:34:56,23.3
2021-07-18 21:04:56,23.4
2021-07-18 21:34:56,23.4
2021-07-18 22:04:56,23.4
2021-07-18 22:34:56,23.5
2021-07-18 23:04:56,23.5
2021-07-18 23:34:56,23.6
2021-07-19 00:04:56,23.6
2021-07-19 00:34:56,23.6
2021-07-19 01:04:56,23.6
2021-07-19 01:34:56,23.5
2021-07-19 02:04:56,23.5
2021-07-19 02:34:56,23.5
2021-07-19 03:04:56,23.5
2021-07-19 03:34:56,23.4
2021-07-19 04:04:56,23.3
2021-07-19 04:34:56,23.2
2021-07-19 05:04:56,23.2
2021-07-19 05:34:56,22.9
2021-07-19 06:04:56,22.5
2021-07-19 06:34:56,22.1
2021-07-19 07:04:56,22.1
2021-07-19 07:34:56,21.6
2021-07-19 08:04:56,21
2021-07-19 08:34:56,20.4
2021-07-19 09:04:56,19.8
2021-07-19 09:34:56,19.3
2021-07-19 10:04:56,18.8
2021-07-19 10:34:56,19
2021-07-19 11:04:56,19
2021-07-19 11:34:56,18.6
2021-07-19 12:04:56,18.3
2021-07-19 12:34:56,18.9
2021-07-19 13:04:56,18.8
2021-07-19 13:34:56,18.9
2021-07-19 14:04:56,19
2021-07-19 14:34:56,19.1
2021-07-19 15:04:56,19.2
2021-07-19 15:34:56,19.2
2021-07-19 16:04:56,19.2
2021-07-19 16:34:56,19.1
2021-07-19 17:04:56,19.1
2021-07-19 17:34:56,19
2021-07-19 18:04:56,19
2021-07-19 18:34:56,18.9
2021-07-19 19:04:56,18.7
2021-07-19 19:34:56,18.6
2021-07-19 20:04:56,18.5
2021-07-19 20:34:56,18.3
2021-07-19 21:04:56,18
2021-07-19 21:34:56,17.6
2021-07-19 22:04:56,17.1
2021-07-19 22:34:56,16.6
2021-07-19 23:04:56,16.2
2021-07-19 23:34:56,16.9
2021-07-20 00:04:56,17.8
2021-07-20 00:34:56,17.6
2021-07-20 01:04:56,17.6
2021-07-20 01:34:56,17.6
2021-07-20 02:04:56,17.6
2021-07-20 02:34:56,17.7
2021-07-20 03:04:56,17.8
2021-07-20 03:34:56,17.9
2021-07-20 04:04:56,18
2021-07-20 04:34:56,18.1
2021-07-20 05:04:56,18.2
2021-07-20 05:34:56,18.1
2021-07-20 06:04:56,17.8
2021-07-20 06:34:56,17.5
2021-07-20 07:04:56,17.4
2021-07-20 07:34:56,17.8
2021-07-20 08:04:56,17.6
2021-07-20 08:34:56,17.3
2021-07-20 09:04:56,16.9
2021-07-20 09:34:56,16.6
2021-07-20 10:04:56,16.3
2021-07-20 10:34:56,16.9
2021-07-20 11:04:56,16.8
2021-07-20 11:34:56,16.6
2021-07-20 12:04:56,16.5
2021-07-20 12:34:56,16.6
2021-07-20 13:04:56,17.1
2021-07-20 13:34:56,17.6
2021-07-20 14:04:56,17.8
2021-07-20 14:34:56,18
2021-07-20 15:04:56,18.2
2021-07-20 15:34:56,18.5
2021-07-20 16:04:56,18.8
2021-07-20 16:34:56,19
2021-07-20 17:04:56,19.3
2021-07-20 17:34:56,19.6
2021-07-20 18:04:56,19.8
2021-07-20 18:34:56,20.1
2021-07-20 19:04:56,20.3
2021-07-20 19:34:56,20.6
2021-07-20 20:04:56,20.8
2021-07-20 20:34:56,21
2021-07-20 21:04:56,21.2
2021-07-20 21:34:56,21.4
2021-07-20 22:04:56,21.6
2021-07-20 22:34:56,21.7
2021-07-20 23:04:56,21.8
2021-07-20 23:34:56,21.9
2021-07-21 00:04:56,22
2021-07-21 00:34:56,22.1
2021-07-21 01:04:56,22.1
2021-07-21 01:34:56,22.2
2021-07-21 02:04:56,22.2
2021-07-21 02:34:56,22.2
2021-07-21 03:04:56,22.2
2021-07-21 03:34:56,22.2
2021-07-21 04:04:56,22.2
2021-07-21 04:34:56,22
2021-07-21 05:04:56,21.6
2021-07-21 05:34:56,21.4
2021-07-21 06:04:56,21.2
2021-07-21 06:34:56,20.9
2021-07-21 07:04:56,21
2021-07-21 07:34:56,21.4
2021-07-21 08:04:56,21.2
2021-07-21 08:34:56,21.1
2021-07-21 09:04:56,20.9
2021-07-21 09:34:56,20.6
2021-07-21 10:04:56,20.4
2021-07-21 10:34:56,21
2021-07-21 11:04:56,21.2
2021-07-21 11:34:56,21.2
2021-07-21 12:04:56,21.2
2021-07-21 12:34:56,21.3
2021-07-21 13:04:56,21.4
2021-07-21 13:34:56,21.6
2021-07-21 14:04:56,21.7
2021-07-21 14:34:56,21.9
2021-07-21 15:04:56,22
2021-07-21 15:34:56,22.2
2021-07-21 16:04:56,22.4
2021-07-21 16:34:56,22.6
2021-07-21 17:04:56,22.7
2021-07-21 17:34:56,22.7
2021-07-21 18:04:56,22.9
2021-07-21 18:34:56,22.8
2021-07-21 19:04:56,22.7
2021-07-21 19:34:56,22.7
2021-07-21 20:04:56,22.7
2021-07-21 20:34:56,22.8
2021-07-21 21:04:56,22.8
2021-07-21 21:34:56,22.9
2021-07-21 22:04:56,22.9
2021-07-21 22:34:56,23
2021-07-21 23:04:56,23.1
2021-07-21 23:34:56,23.1
2021-07-22 00:04:56,23.2
2021-07-22 00:34:56,23.2
2021-07-22 01:04:56,23.2
2021-07-22 01:34:56,23.2
2021-07-22 02:04:56,23.2
2021-07-22 02:34:56,23.2
2021-07-22 03:04:56,23
2021-07-22 03:34:56,22.6
2021-07-22 04:04:56,22.1
2021-07-22 04:34:56,21.5
2021-07-22 05:04:56,21
2021-07-22 05:34:56,20.3
2021-07-22 06:04:56,19.7
2021-07-22 06:34:56,19.3
2021-07-22 07:04:56,19.3
2021-07-22 07:34:56,19.7
2021-07-22 08:04:56,19.5
2021-07-22 08:34:56,19.3
2021-07-22 09:04:56,19.1
2021-07-22 09:34:56,18.9
2021-07-22 10:04:56,18.8
2021-07-22 10:34:56,19.4
2021-07-22 11:04:56,19.4
2021-07-22 11:34:56,19.4
2021-07-22 12:04:56,19.7
2021-07-22 12:34:56,19.8
2021-07-22 13:04:56,19.9
2021-07-22 13:34:56,20
2021-07-22 14:04:56,20.2
2021-07-22 14:34:56,20.4
2021-07-22 15:04:56,20.6
2021-07-22 15:34:56,20.8
2021-07-22 16:04:56,21.1
2021-07-22 16:34:56,21.3
2021-07-22 17:04:56,21.6
2021-07-22 17:34:56,21.8
2021-07-22 18:04:56,22
2021-07-22 18:34:56,22.2
2021-07-22 19:04:56,22.3
2021-07-22 19:34:56,22.5
2021-07-22 20:04:56,22.6
2021-07-22 20:34:56,22.8
2021-07-22 21:04:56,22.9
2021-07-22 21:34:56,23
2021-07-22 22:04:56,23.1
2021-07-22 22:34:56,23.2
2021-07-22 23:04:56,23.3
2021-07-22 23:34:56,23.3
2021-07-23 00:04:56,23.4
2021-07-23 00:34:56,23.4
2021-07-23 01:04:56,23.4
2021-07-23 01:34:56,23.4
2021-07-23 02:04:56,23.3
2021-07-23 02:34:56,23.3
2021-07-23 03:04:56,23.1
2021-07-23 03:34:56,23.1
2021-07-23 04:04:56,22.8
2021-07-23 04:34:56,22.4
2021-07-23 05:04:56,21.9
2021-07-23 05:34:56,21.4
2021-07-23 06:04:56,20.9
2021-07-23 06:34:56,20.2
2021-07-23 07:04:56,19.6
2021-07-23 07:34:56,19.8
2021-07-23 08:04:56,19.6
2021-07-23 08:34:56,19.3
2021-07-23 09:04:56,18.9
2021-07-23 09:34:56,18.4
2021-07-23 10:04:56,18
2021-07-23 10:34:56,18
2021-07-23 11:04:56,18.6
2021-07-23 11:34:56,18.4
2021-07-23 12:04:56,18
2021-07-23 12:34:56,17.6
2021-07-23 13:04:56,17.2
2021-07-23 13:34:56,17.4
2021-07-23 14:04:56,17.4
2021-07-23 14:34:56,17.3
2021-07-23 15:04:56,17.3
2021-07-23 15:34:56,17.4
2021-07-23 16:04:56,17.5
2021-07-23 16:34:56,17.5
2021-07-23 17:04:56,17.6
2021-07-23 17:34:56,17.7
2021-07-23 18:04:56,17.8
2021-07-23 18:34:56,17.8
2021-07-23 19:04:56,17.6
2021-07-23 19:34:56,17.4
2021-07-23 20:04:56,17.2
2021-07-23 20:34:56,17
2021-07-23 21:04:56,16.7
2021-07-23 21:34:56,16.3
2021-07-23 22:04:56,15.9
2021-07-23 22:34:56,15.4
2021-07-23 23:04:56,15
2021-07-23 23:34:56,15
2021-07-24 00:04:56,15.7
2021-07-24 00:34:56,16.4
2021-07-24 01:04:56,16.3
2021-07-24 01:34:56,16.3
2021-07-24 02:04:56,16.4
2021-07-24 02:34:56,16.6
2021-07-24 03:04:56,16.8
2021-07-24 03:34:56,17
2021-07-24 04:04:56,17.3
2021-07-24 04:34:56,17.6
2021-07-24 05:04:56,17.8
2021-07-24 05:34:56,18
2021-07-24 06:04:56,18.3
2021-07-24 06:34:56,18.5
2021-07-24 07:04:56,18.7
2021-07-24 07:34:56,18.9
2021-07-24 08:04:56,19.1
2021-07-24 08:34:56,19.2
2021-07-24 09:04:56,19.2
2021-07-24 09:34:56,19.3
2021-07-24 10:04:56,19.3
2021-07-24 10:34:56,19.2
2021-07-24 11:04:56,19.3
2021-07-24 11:34:56,19.3
2021-07-24 12:04:56,19.3
2021-07-24 12:34:56,20
2021-07-24 13:04:56,20.4
2021-07-24 13:34:56,20.4
2021-07-24 14:04:56,20.5
2021-07-24 14:34:56,20.5
2021-07-24 15:04:56,20.7
2021-07-24 15:34:56,20.8
2021-07-24 16:04:56,21
2021-07-24 16:34:56,21.1
2021-07-24 17:04:56,21.4
2021-07-24 17:34:56,21.5
2021-07-24 18:04:56,21.7
2021-07-24 18:34:56,21.8
2021-07-24 19:04:56,22
2021-07-24 19:34:56,22.1
2021-07-24 20:04:56,22.2
2021-07-24 20:34:56,22.3
2021-07-24 21:04:56,22.5
2021-07-24 21:34:56,22.6
2021-07-24 22:04:56,22.7
2021-07-24 22:34:56,22.8
2021-07-24 23:04:56,22.9
2021-07-24 23:34:56,22.9
2021-07-25 00:04:56,23
2021-07-25 00:34:56,23.1
2021-07-25 01:04:56,23.1
2021-07-25 01:34:56,23.2
2021-07-25 02:04:56,23.2
2021-07-25 02:34:56,23.3
2021-07-25 03:04:56,23.3
2021-07-25 03:34:56,23.3
2021-07-25 04:04:56,23.4
2021-07-25 04:34:56,23.4
2021-07-25 05:04:56,23.4
2021-07-25 05:34:56,23.5
2021-07-25 06:04:56,23.5
2021-07-25 06:34:56,23.5
2021-07-25 07:04:56,23.5
2021-07-25 07:34:56,23.5
2021-07-25 08:04:56,23.5
2021-07-25 08:34:56,23.5
2021-07-25 09:04:56,23.5
2021-07-25 09:34:56,23.6
2021-07-25 10:04:56,23.6
2021-07-25 10:34:56,23.7
2021-07-25 11:04:56,23.7
2021-07-25 11:34:56,23.7
2021-07-25 12:04:56,23.7
2021-07-25 12:34:56,23.8
2021-07-25 13:04:56,23.8
2021-07-25 13:34:56,23.8
2021-07-25 14:04:56,23.9
2021-07-25 14:34:56,23.9
2021-07-25 15:04:56,24
2021-07-25 15:34:56,24
2021-07-25 16:04:56,24.1
2021-07-25 16:34:56,24.1
2021-07-25 17:04:56,24.2
2021-07-25 17:34:56,24.2
2021-07-25 18:04:56,24.1
2021-07-25 18:34:56,23.8
2021-07-25 19:04:56,23.4
2021-07-25 19:34:56,23
2021-07-25 20:04:56,22.6
2021-07-25 20:34:56,22.2
2021-07-25 21:04:56,21.8
2021-07-25 21:34:56,21.4
2021-07-25 22:04:56,21.1
2021-07-25 22:34:56,21.3
2021-07-25 23:04:56,21.4
2021-07-25 23:34:56,21.8
2021-07-26 00:04:56,21.5
2021-07-26 00:34:56,21.4
2021-07-26 01:04:56,21.3
2021-07-26 01:34:56,21.2
2021-07-26 02:04:56,21.2
2021-07-26 02:34:56,21.2
2021-07-26 03:04:56,21.3
2021-07-26 03:34:56,21.3
2021-07-26 04:04:56,21.4
2021-07-26 04:34:56,21.4
2021-07-26 05:04:56,21.3
2021-07-26 05:34:56,21.2
2021-07-26 06:04:56,20.9
2021-07-26 06:34:56,20.5
2021-07-26 07:04:56,20
2021-07-26 07:34:56,19.6
2021-07-26 08:04:56,19.1
2021-07-26 08:34:56,18.6
2021-07-26 09:04:56,18.2
2021-07-26 09:34:56,17.7
2021-07-26 10:04:56,17.3
2021-07-26 10:34:56,17
2021-07-26 11:04:56,16.8
2021-07-26 11:34:56,16.6
2021-07-26 12:04:56,16.3
2021-07-26 12:34:56,16
2021-07-26 13:04:56,15.9
2021-07-26 13:34:56,15.8
2021-07-26 14:04:56,15.7
2021-07-26 14:34:56,16.5
2021-07-26 15:04:56,17.5
2021-07-26 15:34:56,17.5
2021-07-26 16:04:56,17.5
2021-07-26 16:34:56,17.5
2021-07-26 17:04:56,17.6
2021-07-26 17:34:56,17.5
2021-07-26 18:04:56,17.7
2021-07-26 18:34:56,17.8
2021-07-26 19:04:56,17.8
2021-07-26 19:34:56,17.6
2021-07-26 20:04:56,17.3
2021-07-26 20:34:56,17.1
2021-07-26 21:04:56,16.7
2021-07-26 21:34:56,16.4
2021-07-26 22:04:56,16
2021-07-26 22:34:56,15.6
2021-07-26 23:04:56,15.3
2021-07-26 23:34:56,15
2021-07-27 00:04:56,14.8
2021-07-27 00:34:56,14.7
2021-07-27 01:04:56,14.9
2021-07-27 01:34:56,15.8
2021-07-27 02:04:56,16.3
2021-07-27 02:34:56,16.2
2021-07-27 03:04:56,16.2
2021-07-27 03:34:56,16.3
2021-07-27 04:04:56,16.4
2021-07-27 04:34:56,16.5
2021-07-27 05:04:56,16.6
2021-07-27 05:34:56,16.5
2021-07-27 06:04:56,16.3
2021-07-27 06:34:56,16
2021-07-27 07:04:56,15.7
2021-07-27 07:34:56,15.3
2021-07-27 08:04:56,15
2021-07-27 08:34:56,14.7
2021-07-27 09:04:56,14.5
2021-07-27 09:34:56,14.3
2021-07-27 10:04:56,14
2021-07-27 10:34:56,13.8
2021-07-27 11:04:56,13.6
2021-07-27 11:34:56,13.3
2021-07-27 12:04:56,13.1
2021-07-27 12:34:56,13
2021-07-27 13:04:56,13
2021-07-27 13:34:56,13.1
2021-07-27 14:04:56,13.5
2021-07-27 14:34:56,14.5
2021-07-27 15:04:56,15.5
2021-07-27 15:34:56,15.6
2021-07-27 16:04:56,15.8
2021-07-27 16:34:56,16
2021-07-27 17:04:56,16.2
2021-07-27 17:34:56,16.5
2021-07-27 18:04:56,16.8
2021-07-27 18:34:56,17
2021-07-27 19:04:56,17.3
2021-07-27 19:34:56,17.6
2021-07-27 20:04:56,17.8
2021-07-27 20:34:56,18.1
2021-07-27 21:04:56,18.3
2021-07-27 21:34:56,18.5
2021-07-27 22:04:56,18.7
2021-07-27 22:34:56,18.9
2021-07-27 23:04:56,19.1
2021-07-27 23:34:56,19.3
2021-07-28 00:04:56,19.5
2021-07-28 00:34:56,19.6
2021-07-28 01:04:56,19.7
2021-07-28 01:34:56,19.8
2021-07-28 02:04:56,19.9
2021-07-28 02:34:56,20
2021-07-28 03:04:56,20.1
2021-07-28 03:34:56,20.1
2021-07-28 04:04:56,20.3
2021-07-28 04:34:56,20.3
2021-07-28 05:04:56,20.4
2021-07-28 05:34:56,20.4
2021-07-28 06:04:56,20.2
2021-07-28 06:34:56,19.9
2021-07-28 07:04:56,19.7
2021-07-28 07:34:56,19.5
2021-07-28 08:04:56,19.4
2021-07-28 08:34:56,19.3
2021-07-28 09:04:56,19.2
2021-07-28 09:34:56,19.1
2021-07-28 10:04:56,19
2021-07-28 10:34:56,18.8
2021-07-28 11:04:56,18.6
2021-07-28 11:34:56,18.5
2021-07-28 12:04:56,18.5
2021-07-28 12:34:56,18.4
2021-07-28 13:04:56,18.3
2021-07-28 13:34:56,18.2
2021-07-28 14:04:56,18.2
2021-07-28 14:34:56,18.1
2021-07-28 15:04:56,18
2021-07-28 15:34:56,18
2021-07-28 16:04:56,18
2021-07-28 16:34:56,18
2021-07-28 17:04:56,17.9
2021-07-28 17:34:56,17.9
2021-07-28 18:04:56,17.8
2021-07-28 18:34:56,17.6
2021-07-28 19:04:56,17.3
2021-07-28 19:34:56,16.9
2021-07-28 20:04:56,16.6
2021-07-28 20:34:56,16.3
2021-07-28 21:04:56,16.2
2021-07-28 21:34:56,16.1
2021-07-28 22:04:56,15.8
2021-07-28 22:34:56,15.5
2021-07-28 23:04:56,15.1
2021-07-28 23:34:56,14.8
2021-07-29 00:04:56,14.6
2021-07-29 00:34:56,15.6
2021-07-29 01:04:56,17.1
2021-07-29 01:34:56,18
2021-07-29 02:04:56,18.7
2021-07-29 02:34:56,18.8
2021-07-29 03:04:56,18.5
2021-07-29 03:34:56,18.3
2021-07-29 04:04:56,18
2021-07-29 04:34:56,17.6
2021-07-29 05:04:56,17.3
2021-07-29 05:34:56,16.9
2021-07-29 06:04:56,16.6
2021-07-29 06:34:56,16.2
2021-07-29 07:04:56,15.9
2021-07-29 07:34:56,15.5
2021-07-29 08:04:56,15.1
2021-07-29 08:34:56,14.7
2021-07-29 09:04:56,14.5
2021-07-29 09:34:56,14.2
2021-07-29 10:04:56,13.9
2021-07-29 10:34:56,13.6
2021-07-29 11:04:56,13.3
2021-07-29 11:34:56,13
2021-07-29 12:04:56,12.7
2021-07-29 12:34:56,12.5
2021-07-29 13:04:56,13.8
2021-07-29 13:34:56,14.8
2021-07-29 14:04:56,15.7
2021-07-29 14:34:56,15.7
2021-07-29 15:04:56,15.5
2021-07-29 15:34:56,15.2
2021-07-29 16:04:56,15
2021-07-29 16:34:56,14.8
2021-07-29 17:04:56,14.7
2021-07-29 17:34:56,14.5
2021-07-29 18:04:56,14.5
2021-07-29 18:34:56,14.3
2021-07-29 19:04:56,14.2
2021-07-29 19:34:56,14
2021-07-29 20:04:56,13.7
2021-07-29 20:34:56,13.7
2021-07-29 21:04:56,13.6
2021-07-29 21:34:56,13.5
2021-07-29 22:04:56,13.3
2021-07-29 22:34:56,13.1
2021-07-29 23:04:56,12.9
2021-07-29 23:34:56,12.7
2021-07-30 00:04:56,13.1
2021-07-30 00:34:56,14.2
2021-07-30 01:04:56,15.2
2021-07-30 01:34:56,15.6
2021-07-30 02:04:56,15.6
2021-07-30 02:34:56,15.6
2021-07-30 03:04:56,15.5
2021-07-30 03:34:56,15.5
2021-07-30 04:04:56,15.3
2021-07-30 04:34:56,15
2021-07-30 05:04:56,14.8
2021-07-30 05:34:56,14.6
2021-07-30 06:04:56,14.3
2021-07-30 06:34:56,14
2021-07-30 07:04:56,14.4
2021-07-30 07:34:56,14.5
2021-07-30 08:04:56,14.3
2021-07-30 08:34:56,14.2
2021-07-30 09:04:56,14
2021-07-30 09:34:56,13.9
2021-07-30 10:04:56,13.9
2021-07-30 10:34:56,13.9
2021-07-30 11:04:56,14.9
2021-07-30 11:34:56,15
2021-07-30 12:04:56,15
2021-07-30 12:34:56,15.2
2021-07-30 13:04:56,15.7
2021-07-30 13:34:56,15.8
2021-07-30 14:04:56,16
2021-07-30 14:34:56,16.3
2021-07-30 15:04:56,16.5
2021-07-30 15:34:56,16.8
2021-07-30 16:04:56,17
2021-07-30 16:34:56,17.2
2021-07-30 17:04:56,17.4
2021-07-30 17:34:56,17.7
2021-07-30 18:04:56,17.9
2021-07-30 18:34:56,18
2021-07-30 19:04:56,18
2021-07-30 19:34:56,17.9
2021-07-30 20:04:56,17.6
2021-07-30 20:34:56,17.3
2021-07-30 21:04:56,17.1
2021-07-30 21:34:56,16.7
2021-07-30 22:04:56,16.3
2021-07-30 22:34:56,15.8
2021-07-30 23:04:56,15.3
2021-07-30 23:34:56,14.8
2021-07-31 00:04:56,14.5
2021-07-31 00:34:56,14.2
2021-07-31 01:04:56,14.9
2021-07-31 01:34:56,16
2021-07-31 02:04:56,16
2021-07-31 02:34:56,16
2021-07-31 03:04:56,16
2021-07-31 03:34:56,16.1
2021-07-31 04:04:56,16.2
2021-07-31 04:34:56,16.4
2021-07-31 05:04:56,16.5
2021-07-31 05:34:56,16.6
2021-07-31 06:04:56,16.8
2021-07-31 06:34:56,16.9
2021-07-31 07:04:56,17.1
2021-07-31 07:34:56,17.2
2021-07-31 08:04:56,17.3
2021-07-31 08:34:56,17.5
2021-07-31 09:04:56,17.6
2021-07-31 09:34:56,17.8
2021-07-31 10:04:56,18.1
2021-07-31 10:34:56,18.3
2021-07-31 11:04:56,18.5
2021-07-31 11:34:56,18.7
2021-07-31 12:04:56,18.9
2021-07-31 12:34:56,19.2
2021-07-31 13:04:56,19.5
2021-07-31 13:34:56,19.6
2021-07-31 14:04:56,19.6
2021-07-31 14:34:56,19.7
2021-07-31 15:04:56,19.8
2021-07-31 15:34:56,19.9
2021-07-31 16:04:56,20
2021-07-31 16:34:56,20.2
2021-07-31 17:04:56,20.4
2021-07-31 17:34:56,20.5
2021-07-31 18:04:56,20.6
2021-07-31 18:34:56,20.8
2021-07-31 19:04:56,20.9
2021-07-31 19:34:56,21
2021-07-31 20:04:56,21.1
2021-07-31 20:34:56,21.2
2021-07-31 21:04:56,21.3
2021-07-31 21:34:56,21.4
2021-07-31 22:04:56,21.5
2021-07-31 22:34:56,21.5
2021-07-31 23:04:56,21.6
2021-07-31 23:34:56,21.6
2021-08-01 00:04:56,21.6
2021-08-01 00:34:56,21.7
2021-08-01 01:04:56,21.7
2021-08-01 01:34:56,21.8
2021-08-01 02:04:56,21.8
2021-08-01 02:34:56,21.8
2021-08-01 03:04:56,21.8
2021-08-01 03:34:56,21.8
2021-08-01 04:04:56,21.8
2021-08-01 04:34:56,21.8
2021-08-01 05:04:56,21.8
2021-08-01 05:34:56,21.8
2021-08-01 06:04:56,21.8
2021-08-01 06:34:56,21.8
